Country Name,Country Code,Series Name,Series Code,2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024],2025 [YR2025]
Uzbekistan,UZB,Carbon dioxide (CO2) emissions from Building (Energy) (Mt CO2e),EN.GHG.CO2.BU.MT.CE.AR5,46.4127,44.9842,46.6628,41.3363,47.6118,48.4238,39.1559,38.5037,33.4693,29.69,33.5137,35.4075,28.0477,27.6286,37.6563,35.9912,31.2293,32.0635,36.6575,..
Uzbekistan,UZB,Carbon dioxide (CO2) emissions from Fugitive Emissions (Energy) (Mt CO2e),EN.GHG.CO2.FE.MT.CE.AR5,12.728,11.5815,12.5648,10.2267,11.4871,11.4083,10.5625,9.3261,8.0836,7.2211,7.3673,7.6656,12.2929,10.0417,9.2131,8.9377,8.9117,8.5254,9.3171,..
Uzbekistan,UZB,Carbon dioxide (CO2) emissions from Industrial Combustion (Energy) (Mt CO2e),EN.GHG.CO2.IC.MT.CE.AR5,16.8678,16.3596,17.0043,15.0917,17.3487,17.5481,14.1094,12.9653,11.2107,9.9567,10.7189,11.8534,11.7028,13.3169,11.894,13.0961,14.7992,14.9018,16.9896,..
Uzbekistan,UZB,Carbon dioxide (CO2) emissions from Industrial Processes (Mt CO2e),EN.GHG.CO2.IP.MT.CE.AR5,5.2399,5.7673,5.9097,5.7609,6.8297,6.7813,6.7165,6.4795,6.1123,6.7322,7.0763,7.2907,7.3927,8.2047,8.2132,9.792,10.2651,10.0494,10.1739,..
Uzbekistan,UZB,Carbon dioxide (CO2) emissions from Power Industry (Energy) (Mt CO2e),EN.GHG.CO2.PI.MT.CE.AR5,39.07,38.2647,40.6286,38.5441,37.9371,40.3567,40.6652,43.1009,43.8467,43.9393,45.1663,45.7278,37.0928,39.1342,39.4036,48.4728,44.0833,47.6979,54.3786,..
Uzbekistan,UZB,Carbon dioxide (CO2) emissions from Transport (Energy) (Mt CO2e),EN.GHG.CO2.TR.MT.CE.AR5,12.93,13.0833,12.9479,12.1435,12.9183,12.4962,10.1964,9.2371,8.6275,8.1314,8.1975,8.8593,14.4743,14.9668,15.6471,16.2805,17.8194,17.6347,19.2528,..
Uzbekistan,UZB,Carbon dioxide (CO2) emissions from Waste (Mt CO2e),EN.GHG.CO2.WA.MT.CE.AR5,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Uzbekistan,UZB,Carbon dioxide (CO2) net fluxes from LULUCF - Deforestation (Mt CO2e),EN.GHG.CO2.LU.DF.MT.CE.AR5,6.0788,6.8586,7.6384,8.4182,9.198,7.806,7.566,8.27,4.72,3.727,3.516,3.575,3.575,3.575,3.575,3.575,3.575,..,..,..
Uzbekistan,UZB,Carbon dioxide (CO2) net fluxes from LULUCF - Forest Land (Mt CO2e),EN.GHG.CO2.LU.FL.MT.CE.AR5,-9.4854,-9.6466,-8.6267,-8.8269,-9.0276,-9.2499,-9.4447,-9.6372,-8.5499,-7.4417,-6.3532,-5.1984,-4.1128,-4.0918,-4.2872,-4.4317,-5.0104,-5.0104,..,..
Uzbekistan,UZB,Carbon dioxide (CO2) net fluxes from LULUCF - Organic Soil (Mt CO2e),EN.GHG.CO2.LU.OS.MT.CE.AR5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,..,..,..,..,..
Uzbekistan,UZB,Carbon dioxide (CO2) net fluxes from LULUCF - Other Land (Mt CO2e),EN.GHG.CO2.LU.OL.MT.CE.AR5,8.0548,8.6762,9.3603,9.2745,8.8598,7.6063,7.2873,7.9888,4.4726,3.5447,3.3039,3.318,2.7961,2.1316,1.2915,-0.0986,-3.4499,-3.4499,..,..
Uzbekistan,UZB,Carbon dioxide (CO2) net fluxes from LULUCF - Total excluding non-tropical fires (Mt CO2e),EN.GHG.CO2.LU.MT.CE.AR5,-1.4306,-0.9704,0.7337,0.4477,-0.1678,-1.6437,-2.1574,-1.6484,-4.0773,-3.897,-3.0493,-1.8804,-1.3167,-1.9602,-2.9957,-4.5303,-8.4603,-8.4603,..,..
Uzbekistan,UZB,Carbon intensity of GDP (kg CO2e per 2021 PPP $ of GDP),EN.GHG.CO2.RT.GDP.PP.KD,1.14069856418765,1.01852193694229,0.976086098557869,0.819279759066539,0.830470907142636,0.788711831097281,0.654141609988732,0.600903195144712,0.524016096259542,0.464509284301234,0.464825074710361,0.461884422322361,0.417318398799517,0.398867179215847,0.42284464716552,0.424287786419764,0.384023190849299,0.371725580053866,0.390903012004469,..
Uzbekistan,UZB,Carbon intensity of GDP (kg CO2e per constant 2015 US$ of GDP),EN.GHG.CO2.RT.GDP.KD,3.06407700646322,2.73589337756881,2.62190473874178,2.20070082529142,2.23076182525447,2.11859106538958,1.75711649778808,1.61411061708876,1.40758104022768,1.24773736199948,1.24858561951627,1.2406866130224,1.12097599688509,1.07141342229924,1.13582027834724,1.13969675364482,1.03154037882737,0.998507264159124,1.05002054744681,..
